iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
GRL,North America,Greenland,2021-03-08,31.0,0.0,0.143,,,,545.122,0.0,2.512,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,42.59,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-09,31.0,0.0,0.143,,,,545.122,0.0,2.512,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,42.59,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-10,31.0,0.0,0.143,,,,545.122,0.0,2.512,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,42.59,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-11,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,42.59,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-12,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,42.59,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-13,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,42.59,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-14,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,42.59,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-15,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,42.59,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-16,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-17,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-18,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-19,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-20,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-21,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-22,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-23,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-24,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-25,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-26,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-27,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-28,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-29,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-30,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-03-31,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,-33.5,-4.84,-26.55,-589.08349159457
GRL,North America,Greenland,2021-04-01,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-02,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-03,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-04,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-05,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-06,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-07,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-08,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-09,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,9555.0,5296.0,4259.0,,,113.0,16.8,9.31,7.49,,1987.0,35.0,0.062,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-10,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,,,,,1917.0,41.0,0.072,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-11,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,,,,,1846.0,47.0,0.083,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-12,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,9808.0,5531.0,4277.0,,,101.0,17.25,9.73,7.52,,1776.0,54.0,0.095,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-13,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,9996.0,5700.0,4296.0,,188.0,112.0,17.58,10.02,7.55,,1969.0,73.0,0.128,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-14,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,10142.0,5845.0,4297.0,,146.0,116.0,17.83,10.28,7.56,,2040.0,88.0,0.155,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-15,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,10232.0,5935.0,4297.0,,90.0,113.0,17.99,10.44,7.56,,1987.0,96.0,0.169,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-16,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,10567.0,6270.0,4297.0,,335.0,145.0,18.58,11.03,7.56,,2550.0,139.0,0.244,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-17,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,152.0,,,,,2673.0,147.0,0.258,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-18,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,,,,,2796.0,156.0,0.274,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-19,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,10974.0,6677.0,4297.0,,,167.0,19.3,11.74,7.56,,2937.0,164.0,0.288,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-20,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,11508.0,7210.0,4298.0,,534.0,216.0,20.24,12.68,7.56,,3798.0,216.0,0.38,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-21,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,12233.0,7935.0,4298.0,,725.0,299.0,21.51,13.95,7.56,,5258.0,299.0,0.526,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-22,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,12434.0,8136.0,4298.0,,201.0,315.0,21.86,14.31,7.56,,5539.0,314.0,0.552,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-23,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,12859.0,8561.0,4298.0,,425.0,327.0,22.61,15.05,7.56,,5750.0,327.0,0.575,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-24,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,,,,,5627.0,320.0,0.563,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-25,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,,5486.0,312.0,0.549,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-26,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,13108.0,8810.0,4298.0,,,305.0,23.05,15.49,7.56,,5363.0,305.0,0.536,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-27,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,13214.0,8835.0,4379.0,,106.0,244.0,23.24,15.54,7.7,,4291.0,232.0,0.408,37.04,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-28,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,13847.0,8858.0,4989.0,,633.0,231.0,24.35,15.58,8.77,,4062.0,132.0,0.232,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-29,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,14139.0,8867.0,5272.0,,292.0,244.0,24.86,15.59,9.27,,4291.0,104.0,0.183,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-04-30,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,,,,,3236.0,45.0,0.079,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,-35.0,-4.72,-3.09,-615.460364352536
GRL,North America,Greenland,2021-05-01,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,,,,,3060.0,34.0,0.06,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-02,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,,,,,2866.0,24.0,0.042,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-03,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,14176.0,8900.0,5276.0,,,153.0,24.93,15.65,9.28,,2690.0,13.0,0.023,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-04,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,14177.0,8900.0,5277.0,,1.0,138.0,24.93,15.65,9.28,,2427.0,9.0,0.016,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-05,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,,,,,914.0,10.0,0.018,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-06,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,264.0,14.0,0.025,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-07,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,14278.0,8994.0,5284.0,,,19.0,25.11,15.82,9.29,,334.0,17.0,0.03,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-08,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,721.0,32.0,0.056,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-09,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,1108.0,46.0,0.081,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-10,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,14771.0,9326.0,5445.0,,,85.0,25.97,16.4,9.57,,1495.0,61.0,0.107,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-11,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,14914.0,9432.0,5482.0,,143.0,105.0,26.23,16.59,9.64,,1846.0,76.0,0.134,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-12,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,15308.0,9715.0,5593.0,,394.0,157.0,26.92,17.08,9.84,,2761.0,112.0,0.197,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-13,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,221.0,,,,,3886.0,144.0,0.253,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-14,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,16268.0,10222.0,6046.0,,,284.0,28.61,17.97,10.63,,4994.0,175.0,0.308,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-15,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,,,,,5469.0,193.0,0.339,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-16,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,338.0,,,,,5944.0,210.0,0.369,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-17,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,17324.0,10921.0,6403.0,,,365.0,30.46,19.2,11.26,,6418.0,228.0,0.401,55.56,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-18,31.0,0.0,0.0,,,,545.122,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,18461.0,11475.0,6986.0,,1137.0,507.0,32.46,20.18,12.28,,8915.0,292.0,0.513,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-19,34.0,3.0,0.429,,,,597.876,52.754,7.536,,,,,,,,,,,,,,,,,,,,,,19241.0,11577.0,7664.0,,780.0,562.0,33.83,20.36,13.48,,9883.0,266.0,0.468,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-20,34.0,0.0,0.429,,,,597.876,0.0,7.536,,,,,,,,,,,,,,,,,,,,,,,,,,,535.0,,,,,9408.0,233.0,0.41,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-21,34.0,0.0,0.429,,,,597.876,0.0,7.536,,,,,,,,,,,,,,,,,,,,,,19826.0,11628.0,8198.0,,,508.0,34.86,20.45,14.42,,8933.0,201.0,0.353,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-22,34.0,0.0,0.429,,,,597.876,0.0,7.536,,,,,,,,,,,,,,,,,,,,,,,,,,,467.0,,,,,8212.0,174.0,0.306,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-23,34.0,0.0,0.429,,,,597.876,0.0,7.536,,,,,,,,,,,,,,,,,,,,,,,,,,,426.0,,,,,7491.0,148.0,0.26,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-24,34.0,0.0,0.429,,,,597.876,0.0,7.536,,,,,,,,,,,,,,,,,,,,,,,,,,,385.0,,,,,6770.0,122.0,0.215,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-25,34.0,0.0,0.429,,,,597.876,0.0,7.536,,,,,,,,,,,,,,,,,,,,,,20083.0,11822.0,8261.0,,,232.0,35.32,20.79,14.53,,4080.0,50.0,0.088,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-26,34.0,0.0,0.0,,,,597.876,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,20606.0,12282.0,8324.0,,523.0,195.0,36.23,21.6,14.64,,3429.0,101.0,0.178,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-27,36.0,2.0,0.286,,,,633.045,35.169,5.024,,,,,,,,,,,,,,,,,,,,,,20910.0,12584.0,8326.0,,304.0,197.0,36.77,22.13,14.64,,3464.0,140.0,0.246,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-28,36.0,0.0,0.286,,,,633.045,0.0,5.024,,,,,,,,,,,,,,,,,,,,,,20910.0,13361.0,8333.0,,0.0,155.0,36.77,23.49,14.65,,2726.0,248.0,0.436,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-29,37.0,1.0,0.429,,,,650.63,17.585,7.536,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,,,,,3552.0,241.0,0.424,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-30,40.0,3.0,0.857,,,,703.383,52.754,15.072,,,,,,,,,,,,,,,,,,,,,,21694.0,13361.0,8333.0,,,248.0,38.15,23.49,14.65,,4361.0,234.0,0.411,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-05-31,40.0,0.0,0.857,,,,703.383,0.0,15.072,,,,,,,,,,,,,,,,,,,,,,22376.0,14036.0,8340.0,,682.0,337.0,39.35,24.68,14.67,,5926.0,323.0,0.568,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,-55.7,-7.06,-43.4,-979.461208412464
GRL,North America,Greenland,2021-06-01,40.0,0.0,0.857,,,,703.383,0.0,15.072,,,,,,,,,,,,,,,,,,,,,,23080.0,14691.0,8389.0,,704.0,428.0,40.59,25.83,14.75,,7526.0,410.0,0.721,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-06-02,40.0,0.0,0.857,,,,703.383,0.0,15.072,,,,,,,,,,,,,,,,,,,,,,23911.0,15516.0,8395.0,,831.0,472.0,42.05,27.28,14.76,,8300.0,462.0,0.812,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-06-03,40.0,0.0,0.571,,,,703.383,0.0,10.048,,,,,,,,,,,,,,,,,,,,,,25335.0,16879.0,8456.0,,1424.0,632.0,44.55,29.68,14.87,,11113.0,614.0,1.08,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-06-04,40.0,0.0,0.571,,,,703.383,0.0,10.048,,,,,,,,,,,,,,,,,,,,,,26063.0,17598.0,8465.0,,728.0,736.0,45.83,30.95,14.89,,12942.0,605.0,1.064,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-06-05,43.0,3.0,0.857,,,,756.137,52.754,15.072,,,,,,,,,,,,,,,,,,,,,,,,,,,686.0,,,,,12063.0,609.0,1.071,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-06-06,43.0,0.0,0.429,,,,756.137,0.0,7.536,,,,,,,,,,,,,,,,,,,,,,,,,,,635.0,,,,,11166.0,613.0,1.078,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-06-07,43.0,0.0,0.429,,,,756.137,0.0,7.536,,,,,,,,,,,,,,,,,,,,,,26182.0,17679.0,8503.0,,,544.0,46.04,31.09,14.95,,9566.0,520.0,0.914,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-06-08,43.0,0.0,0.429,,,,756.137,0.0,7.536,,,,,,,,,,,,,,,,,,,,,,26423.0,17897.0,8526.0,,241.0,478.0,46.46,31.47,14.99,,8405.0,458.0,0.805,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
GRL,North America,Greenland,2021-06-09,43.0,0.0,0.429,,,,756.137,0.0,7.536,,,,,,,,,,,,,,,,,,,,,,28068.0,19523.0,8545.0,,1645.0,594.0,49.36,34.33,15.03,,10445.0,572.0,1.006,50.93,56868.0,0.137,,,,,,199.941,2.16,,,,,71.7,,,,,
